XLabel,Wavenumber
YLabel,Response
FileType,Single Beam
DisplayDirection,20300
PeakDirection,20312
7368.590097,0.000345
7370.518542,0.000510
7372.446988,0.000551
7374.375433,0.000491
7376.303878,0.000516
7378.232324,0.000631
7380.160769,0.000676
7382.089215,0.000593
7384.017660,0.000504
7385.946106,0.000507
7387.874551,0.000596
7389.802997,0.000717
7391.731442,0.000791
7393.659888,0.000749
7395.588333,0.000614
7397.516778,0.000515
7399.445224,0.000537
7401.373669,0.000509
7403.302115,0.000278
7405.230560,0.000059
7407.159006,0.000105
7409.087451,0.000340
7411.015897,0.000471
7412.944342,0.000380
7414.872788,0.000226
7416.801233,0.000182
7418.729679,0.000194
7420.658124,0.000238
7422.586569,0.000400
7424.515015,0.000614
7426.443460,0.000690
7428.371906,0.000610
7430.300351,0.000534
7432.228797,0.000548
7434.157242,0.000556
7436.085688,0.000512
7438.014133,0.000552
7439.942579,0.000661
7441.871024,0.000629
7443.799469,0.000480
7445.727915,0.000411
7447.656360,0.000405
7449.584806,0.000368
7451.513251,0.000341
7453.441697,0.000356
7455.370142,0.000376
7457.298588,0.000393
7459.227033,0.000444
7461.155479,0.000524
7463.083924,0.000533
7465.012370,0.000432
7466.940815,0.000352
7468.869260,0.000425
7470.797706,0.000558
7472.726151,0.000578
7474.654597,0.000500
7476.583042,0.000368
7478.511488,0.000175
7480.439933,0.000093
7482.368379,0.000269
7484.296824,0.000492
7486.225270,0.000511
7488.153715,0.000405
7490.082160,0.000331
7492.010606,0.000289
7493.939051,0.000336
7495.867497,0.000493
7497.795942,0.000570
7499.724388,0.000490
7501.652833,0.000379
7503.581279,0.000303
7505.509724,0.000269
7507.438170,0.000279
7509.366615,0.000227
7511.295061,0.000056
7513.223506,-0.000026
7515.151951,0.000197
7517.080397,0.000580
7519.008842,0.000764
7520.937288,0.000589
7522.865733,0.000249
7524.794179,0.000070
7526.722624,0.000174
7528.651070,0.000368
7530.579515,0.000466
7532.507961,0.000541
7534.436406,0.000635
7536.364851,0.000596
7538.293297,0.000427
7540.221742,0.000324
7542.150188,0.000338
7544.078633,0.000363
7546.007079,0.000366
7547.935524,0.000371
7549.863970,0.000311
7551.792415,0.000154
7553.720861,0.000096
7555.649306,0.000304
7557.577752,0.000590
7559.506197,0.000642
7561.434642,0.000480
7563.363088,0.000398
7565.291533,0.000492
7567.219979,0.000568
7569.148424,0.000497
7571.076870,0.000371
7573.005315,0.000320
7574.933761,0.000340
7576.862206,0.000322
7578.790652,0.000227
7580.719097,0.000184
7582.647542,0.000230
7584.575988,0.000167
7586.504433,-0.000025
7588.432879,-0.000067
7590.361324,0.000152
7592.289770,0.000457
7594.218215,0.000607
7596.146661,0.000513
7598.075106,0.000309
7600.003552,0.000174
7601.931997,0.000137
7603.860443,0.000167
7605.788888,0.000249
7607.717333,0.000322
7609.645779,0.000323
7611.574224,0.000277
7613.502670,0.000255
7615.431115,0.000266
7617.359561,0.000259
7619.288006,0.000218
7621.216452,0.000064
7623.144897,-0.000274
7625.073343,-0.000504
7627.001788,-0.000272
7628.930233,0.000238
7630.858679,0.000576
7632.787124,0.000612
7634.715570,0.000509
7636.644015,0.000418
7638.572461,0.000382
7640.500906,0.000385
7642.429352,0.000464
7644.357797,0.000638
7646.286243,0.000697
7648.214688,0.000435
7650.143134,-0.000012
7652.071579,-0.000358
7654.000024,-0.000365
7655.928470,0.000039
7657.856915,0.000488
7659.785361,0.000574
7661.713806,0.000379
7663.642252,0.000219
7665.570697,0.000225
7667.499143,0.000295
7669.427588,0.000308
7671.356034,0.000253
7673.284479,0.000187
7675.212924,0.000229
7677.141370,0.000449
7679.069815,0.000693
7680.998261,0.000740
7682.926706,0.000643
7684.855152,0.000616
7686.783597,0.000606
7688.712043,0.000429
7690.640488,0.000184
7692.568934,0.000036
7694.497379,0.000020
7696.425825,0.000203
7698.354270,0.000517
7700.282715,0.000686
7702.211161,0.000555
7704.139606,0.000241
7706.068052,-0.000021
7707.996497,-0.000058
7709.924943,0.000043
7711.853388,0.000139
7713.781834,0.000321
7715.710279,0.000594
7717.638725,0.000703
7719.567170,0.000584
7721.495615,0.000438
7723.424061,0.000360
7725.352506,0.000271
7727.280952,0.000137
7729.209397,0.000102
7731.137843,0.000249
7733.066288,0.000414
7734.994734,0.000435
7736.923179,0.000411
7738.851625,0.000523
7740.780070,0.000734
7742.708516,0.000873
7744.636961,0.000851
7746.565406,0.000706
7748.493852,0.000523
7750.422297,0.000359
7752.350743,0.000186
7754.279188,0.000076
7756.207634,0.000158
7758.136079,0.000383
7760.064525,0.000617
7761.992970,0.000778
7763.921416,0.000773
7765.849861,0.000660
7767.778306,0.000567
7769.706752,0.000474
7771.635197,0.000374
7773.563643,0.000367
7775.492088,0.000436
7777.420534,0.000488
7779.348979,0.000574
7781.277425,0.000712
7783.205870,0.000695
7785.134316,0.000465
7787.062761,0.000366
7788.991207,0.000611
7790.919652,0.000866
7792.848097,0.000802
7794.776543,0.000611
7796.704988,0.000592
7798.633434,0.000615
7800.561879,0.000469
7802.490325,0.000187
7804.418770,-0.000065
7806.347216,-0.000130
7808.275661,0.000014
7810.204107,0.000289
7812.132552,0.000526
7814.060997,0.000616
7815.989443,0.000618
7817.917888,0.000627
7819.846334,0.000735
7821.774779,0.000978
7823.703225,0.001154
7825.631670,0.001069
7827.560116,0.000852
7829.488561,0.000715
7831.417007,0.000677
7833.345452,0.000636
7835.273898,0.000485
7837.202343,0.000258
7839.130788,0.000133
7841.059234,0.000228
7842.987679,0.000296
7844.916125,0.000138
7846.844570,-0.000113
7848.773016,-0.000199
7850.701461,-0.000079
7852.629907,0.000101
7854.558352,0.000345
7856.486798,0.000640
7858.415243,0.000720
7860.343688,0.000457
7862.272134,0.000198
7864.200579,0.000192
7866.129025,0.000206
7868.057470,0.000102
7869.985916,0.000086
7871.914361,0.000178
7873.842807,0.000221
7875.771252,0.000217
7877.699698,0.000252
7879.628143,0.000322
7881.556589,0.000412
7883.485034,-0.000410
7885.413479,-0.000533
7887.341925,-0.000576
7889.270370,-0.000516
7891.198816,-0.000489
7893.127261,-0.000616
7895.055707,-0.000763
7896.984152,-0.000731
